JoinField,JoinField2,JoinFieldAlt,Spanish,Polish,Indian_langs,Tagalog,Chinese,Ukranian,Arabic,Korean,Russian,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,20Primary,Kaegi_margin,Assessor_tot_vote,Harris3_margin,SA_tot_vote,yes_margin,tot_union,median_voting_age,median_household_income,Pres_tot,20Primary_std,Kaegi_margin_std,Harris3_margin_std,yes_margin_std,prog_score_v1_recency,prog_score_v2_equal,prog_score_v3_recent_heavy,prog_score_predicted,prog_score_imputed,imputation_method,jurisdiction,precinct_name,in_chicago,in_evanston,in_skokie,township,in_cook,in_lake,in_mchenry,estimated_turnout_high,estimated_turnout,estimated_turnout_low,estimated_turnout_high_old,estimated_turnout_old,estimated_turnout_low_old,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,JoinField_norm,JoinField2_norm,JoinFieldAlt_norm,border_uncertainty_mult,exp_Fine,exp_Biss,exp_Abughazaleh,exp_Simmons,exp_Amiwala,exp_Andrew,exp_Huynh,exp_Others,adjusted_Fine,adjusted_Biss,adjusted_Abughazaleh,adjusted_Simmons,adjusted_Amiwala,adjusted_Andrew,adjusted_Huynh,final_Fine,final_Biss,final_Abughazaleh,final_Simmons,final_Amiwala,final_Andrew,final_Huynh,raw_Fine,raw_Biss,raw_Abughazaleh,raw_Simmons,raw_Amiwala,raw_Andrew,raw_Huynh,outside_chicago_weight,evanston_weight,chicago_weight,geo_boost_Biss_evanston,geo_boost_Abughazaleh_chicago,geo_boost_Simmons_chicago,geo_boost_Huynh_chicago,geo_boost_Fine_outside_chicago,geo_boost_Amiwala_niles,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct,tot_pop,original_estimated_turnout,area_adjustment_factor
CITY OF CHICAGO:WARD 46 PRECINCT 08,CITY OF CHICAGO:WARD 46 PRECINCT 08,CITY OF CHICAGO:Ward 46 Precinct 08,,,,,,,,,,0.743048896,0.107170274,0.055785781,0.077610777,0.017605012,0.000238423,0.5604,0.2597,0.7403,0.2315,0.3463,0.0108,0.0508,0.3547,0.069789026,0.029856089,0.382978701,0.260571731,0.087162317,0.095218018,0.024563422,0.045464792,0.004395903,0.006651968,0.047645076,0.015239239,0.01130874,0.0114444,0.026418273,0.014704539,0.010446804,0.041392148,0.061150513,0.089703623,0.146257235,0.147075181,0.065134938,0.149519365,0.155907958,46008,0.308863547,-0.02739726,146,-0.028169014,426,0.629459148,869,32.2,102998,406.8457225,1.370080612,-2.264911589,0.217658006,1.002909637,-0.033808094,0.081434167,-0.006563326,0.592893398,-0.033808094,complete,CITY OF CHICAGO,Ward 46 Precinct 08,1,0,0,,0,0,0,567,378,252,223,168,112,0.10392,20.3153151,21,0.75418,31.2062045,32,0.13558,21.53778858,22,0.00458,10.17415205,10,0.00044,4.055134454,4,0.00104,6.365442267,6,0.00026,3.041265183,3,CITY OF CHICAGO:WARD 46 PRECINCT 08,CITY OF CHICAGO:WARD 46 PRECINCT 08,CITY OF CHICAGO:WARD 46 PRECINCT 08,1.2,68.14061249,4.498514691,4.498514691,4.498514691,4.498514691,4.868299361,4.498514691,4.498514691,16.53237336,25.19923115,18.02445119,9.25804348,3.488376756,5.570039174,2.574266725,20.18118626,30.88742701,21.39828515,10.0518203,4.012758332,6.280808881,3.001037258,14.21315884,27.08564241,21.44869592,12.54704627,3.200640016,0.003284501,0.004827728,0.2,0.3,1,1.000005894,1.5,1.8,1.4,1,1.000007251,446.1335426,413.0226808,55.35030735,36.08472958,19.26557777,0.12406668,0.080883247,0.043183433,2542.125441,117,0.863539327
CITY OF CHICAGO:WARD 46 PRECINCT 10,CITY OF CHICAGO:WARD 46 PRECINCT 10,CITY OF CHICAGO:Ward 46 Precinct 10,,,,,,,,,,0.647933089,0.126523997,0.131519549,0.079232947,0.022647253,0.00055813,0.5874,0.3439,0.6561,0.3528,0.3406,0.0589,0.0266,0.1999,0.037264882,0.082508449,0.274972071,0.223395073,0.067098064,0.135496226,0.107459642,0.01769262,0.054112972,0.098941239,0.057875636,0.041680983,0.063150289,0.035967184,0.00474954,0.020685926,0.016021023,0.030350052,0.07473977,0.107078775,0.087810045,0.113713214,0.030765981,0.167940055,0.048530288,46010,0.367219639,0.274725275,273,0.199170124,482,0.707021792,826,36.3,67822,342.6538481,1.618687731,-0.410370531,1.015567244,1.249660855,0.808074276,0.868386325,0.83751046,0.842649646,0.808074276,complete,CITY OF CHICAGO,Ward 46 Precinct 10,1,0,0,,0,0,0,1251,834,556,192,144,96,0.08692,18.33456868,46,0.4642,26.75345876,68,0.4383,26.32801451,67,0.0076,11.02617099,28,0.00066,5.163390509,13,0.00202,6.323369006,16,0.0003,3.027777658,8,CITY OF CHICAGO:WARD 46 PRECINCT 10,CITY OF CHICAGO:WARD 46 PRECINCT 10,CITY OF CHICAGO:WARD 46 PRECINCT 10,1.2,32.61595995,12.54471039,12.54471039,12.54471039,12.54471039,2.330244053,12.54471039,2.330244053,15.58476504,22.65980153,22.75064887,10.40436772,4.490198417,5.572185612,2.575808682,18.16489357,26.44237089,26.02889946,10.93377976,5.058408629,6.23267349,2.952297386,13.26555052,24.5462128,26.1748936,13.69337051,4.202461677,0.005430939,0.006369685,0.2,0.3,1,1.000029977,1.5,1.8,1.4,1,1.000043985,793.8549282,718.8327554,147.8907302,121.3289131,26.56181704,0.186294403,0.15283512,0.033459283,3007.247694,289,0.875898627
CITY OF CHICAGO:WARD 46 PRECINCT 12,CITY OF CHICAGO:WARD 46 PRECINCT 12,CITY OF CHICAGO:Ward 46 Precinct 12,,,,,,,,,,0.67666562,0.092284982,0.093873627,0.127715221,0.015256825,0.000306031,0.6155,0.4482,0.5518,0.3478,0.39,0.0098,0.0378,0.2022,0.034863091,0.020748937,0.322820279,0.240279226,0.088462855,0.094516009,0.078595467,0.092801084,0.02691305,0.024008738,0.011576043,0.048381134,0.000982866,0.038284845,0.00900891,0.042210703,0.017519468,0.019438734,0.05280348,0.151292947,0.236580968,0.106164262,0.045169681,0.105384287,0.091192935,46012,0.343840707,0.507692308,260,-0.095320624,577,0.620658949,1123,35.5,83928,473.1178891,1.519089408,1.019668204,-0.01802904,0.974913431,0.720198656,0.873910501,0.541810748,0.624150933,0.720198656,complete,CITY OF CHICAGO,Ward 46 Precinct 12,1,0,0,,0,0,0,1191,794,529,167,126,84,0.08754,18.40646973,146,0.47064,26.79853368,213,0.43174,26.25338084,208,0.00722,11.11529382,88,0.00058,5.107289601,41,0.00204,6.343543651,50,0.00024,3.016024365,24,CITY OF CHICAGO:WARD 46 PRECINCT 12,CITY OF CHICAGO:WARD 46 PRECINCT 12,CITY OF CHICAGO:WARD 46 PRECINCT 12,1.2,36.06176078,11.75707626,11.75707626,11.75707626,11.75707626,2.576428953,11.75707626,2.576428953,15.58430562,22.65898076,22.74997908,10.40097582,4.490112052,5.572217375,2.577423507,18.16523363,26.44283004,26.02941202,10.93045776,5.058655656,6.232763561,2.95397052,13.2650911,24.54539202,26.17422381,13.6899786,4.202375312,0.005462702,0.007984509,0.2,0.3,1,1.000010459,1.5,1.8,1.4,1,1.000006884,63.01027362,58.83135383,10.64318539,8.488430096,2.154755295,0.168911906,0.134715017,0.034196888,1968.078649,794,0.999999986
CITY OF CHICAGO:WARD 46 PRECINCT 15,CITY OF CHICAGO:WARD 46 PRECINCT 15,CITY OF CHICAGO:Ward 46 Precinct 15,,,,,,,,,,0.550124727,0.114859623,0.202861722,0.123409837,0.019608676,0.001451408,0.6861,0.4693,0.5307,0.2971,0.3984,0.0274,0.0516,0.2104,0.036306473,0.019621372,0.173705247,0.248680654,0.1840235,0.112457798,0.10652082,0.063540007,0.055144129,0.038368983,0.044867524,0.004884149,0.008769139,0.063139656,0.064090116,0.040720608,0.035049917,0.046492066,0.136890547,0.046580155,0.102117787,0.075357415,0.06014332,0.071478793,0.161049826,46015,0.110103315,0.258215962,213,-0.112135177,651,0.602982293,1073,42.3,65387,464.7967202,0.523327391,-0.511710865,-0.077044339,0.918678416,0.153275478,0.213312651,0.09520408,1.116955411,0.153275478,complete,CITY OF CHICAGO,Ward 46 Precinct 15,1,0,0,,0,0,0,866,577,385,163,123,82,0.10728,20.55479482,119,0.76848,31.37789701,181,0.11684,20.95701499,121,0.0058,10.45250155,60,0.00036,4.031800645,23,0.00102,6.387732732,37,0.00022,3.090507675,18,CITY OF CHICAGO:WARD 46 PRECINCT 15,CITY OF CHICAGO:WARD 46 PRECINCT 15,CITY OF CHICAGO:WARD 46 PRECINCT 15,1.2,60.59049084,6.150349167,6.150349167,6.150349167,6.150349167,4.328881662,6.150349167,4.328881662,16.53193937,25.07383699,17.38153728,9.437293912,3.418639955,5.575158291,2.579321736,20.35993254,31.02256922,20.80588981,10.35249113,3.958972719,6.296651751,3.016816023,14.21272485,26.96024826,20.80578201,12.7262967,3.130903215,0.008403618,0.009882738,0.2,0.3,1,1.000018149,1.5,1.8,1.4,1,1.000010199,142.531368,132.2340533,21.54226663,17.06314153,4.479125095,0.151140531,0.119714992,0.031425539,1968.559374,577,0.999999993
CITY OF CHICAGO:WARD 46 PRECINCT 17,CITY OF CHICAGO:WARD 46 PRECINCT 17,CITY OF CHICAGO:Ward 46 Precinct 17,,,,,,,,,,0.479117422,0.126209537,0.314079612,0.067967876,0.025539095,0.002041643,0.5198,0.3573,0.6427,0.341,0.3319,0.0728,0.0161,0.2174,0.068732423,0.098342759,0.164950359,0.261194695,0.140467018,0.146607505,0.095579882,0.012979992,0.011145367,0.056427606,0.042974122,0.035592797,0.009140064,0.047312849,0.055448619,0.022270828,0.012686207,0.026911628,0.078689912,0.105656219,0.144640936,0.058777904,0.063999432,0.109260201,0.130210677,46017,0.034848521,0.420408163,245,0.302158273,556,0.757635468,1015,38.3,76191,404.7654303,0.202728856,0.483885494,1.377032481,1.410678912,0.986011798,0.868581436,1.087702007,1.235392676,0.986011798,complete,CITY OF CHICAGO,Ward 46 Precinct 17,1,0,0,,0,0,0,797,531,354,142,107,71,0.08966,18.41647409,98,0.4715,26.83899625,143,0.42792,26.19391408,139,0.00826,11.11565255,59,0.00068,5.17098631,27,0.00168,6.382224221,34,0.0003,2.976795072,16,CITY OF CHICAGO:WARD 46 PRECINCT 17,CITY OF CHICAGO:WARD 46 PRECINCT 17,CITY OF CHICAGO:WARD 46 PRECINCT 17,1.2,26.30643866,13.9869279,13.9869279,13.9869279,13.9869279,1.879460924,13.9869279,1.879460924,15.58487178,22.62942536,22.59326383,10.46020688,4.473133244,5.577021426,2.578792471,18.19919013,26.46007208,25.89260403,11.01729436,5.04699397,6.239698378,2.95747025,13.26565726,24.51583663,26.01750856,13.74920966,4.185396504,0.010266753,0.009353474,0.2,0.3,1,1.000051305,1.5,1.8,1.4,1,1.000054762,402.3038733,366.150597,74.2742258,60.17509184,14.09913396,0.184622199,0.149576218,0.035045981,2292.383753,531,1
CITY OF CHICAGO:WARD 46 PRECINCT 18,CITY OF CHICAGO:WARD 46 PRECINCT 18,CITY OF CHICAGO:Ward 46 Precinct 18,,,,,,,,,,0.508288128,0.120245423,0.260239878,0.099727636,0.019801413,0.001666676,0.5312,0.3856,0.6144,0.4612,0.2867,0.0452,0.0197,0.1812,0.081061317,0.05886911,0.283013745,0.219709575,0.10419457,0.147288282,0.069921681,0.025523016,0.010418705,0.084202037,0.054545145,0.049896944,0.059501507,0.017568273,0.024252306,0.013199888,0.025577479,0.050608214,0.066037643,0.082053652,0.114234048,0.064644783,0.019160114,0.139870494,0.134647473,46018,0.162579539,0.172093023,215,0.150793651,504,0.740659341,910,35.8,69983,379.8019236,0.746885249,-1.040365659,0.845776705,1.356672501,0.487131345,0.477242199,0.560838246,0.946179384,0.487131345,complete,CITY OF CHICAGO,Ward 46 Precinct 18,1,0,0,,0,0,0,822,548,365,135,102,68,0.08872,18.38361083,101,0.46606,26.79490638,147,0.43526,26.38286775,145,0.0076,11.03262358,60,0.00064,5.143866895,28,0.00148,6.326428996,35,0.00024,2.999796426,16,CITY OF CHICAGO:WARD 46 PRECINCT 18,CITY OF CHICAGO:WARD 46 PRECINCT 18,CITY OF CHICAGO:WARD 46 PRECINCT 18,1.2,45.98038054,9.489898385,9.489898385,9.489898385,9.489898385,3.285063768,9.489898385,3.285063768,15.58457083,22.65945457,22.75036573,10.41447864,4.490161908,5.576229187,2.579286422,18.1610515,26.4362141,26.02342681,10.94316061,5.057439481,6.236486314,2.955544376,13.26535631,24.54586584,26.17461046,13.70348143,4.202425168,0.009474514,0.009847424,0.2,0.3,1,1.000103063,1.5,1.8,1.4,1,1.000098458,373.0660171,340.4490029,68.54861399,55.16324879,13.38536521,0.183743924,0.147864577,0.035879347,2829.196014,548,1
CITY OF CHICAGO:WARD 46 PRECINCT 21,CITY OF CHICAGO:WARD 46 PRECINCT 21,CITY OF CHICAGO:Ward 46 Precinct 21,,,,,,,,,,0.551242916,0.124926697,0.21057751,0.10929724,0.017769401,0.005277823,0.3758,0.3525,0.6475,0.3068,0.3683,0.0161,0.0245,0.2802,0.049188688,0.015353048,0.114000021,0.146829769,0.13353189,0.195836847,0.10067425,0.113136668,0.131448821,0.036856648,0.167487173,0.095659015,0.060016261,0.067480422,0.009118268,0.023656504,1.98E-09,0.002981306,0.046709332,0.118328286,0.180506432,0.015780451,0.064928442,0.068101529,0.042389928,46021,0.058716841,0.247311828,93,0.027777778,288,0.684647303,482,53.3,57867,214.5672839,0.304412058,-0.578644516,0.414018662,1.178480554,0.34052735,0.329566689,0.357417744,0.570710397,0.34052735,complete,CITY OF CHICAGO,Ward 46 Precinct 21,1,0,0,,0,0,0,504,336,224,129,97,65,0.1102,18.94487934,64,0.536,27.18338093,91,0.33726,24.44707149,82,0.01348,12.01855382,40,0.0007,4.961194535,17,0.00204,6.379993804,21,0.00032,3.085482782,10,CITY OF CHICAGO:WARD 46 PRECINCT 21,CITY OF CHICAGO:WARD 46 PRECINCT 21,CITY OF CHICAGO:WARD 46 PRECINCT 21,1.2,52.49142578,8.001616941,8.001616941,8.001616941,8.001616941,3.750244755,8.001616941,3.750244755,15.58448015,22.23605887,20.56890118,10.98058423,4.253579981,5.575058695,2.578789018,18.71887039,26.79889457,24.19287303,11.92642901,4.91439213,6.271066456,2.990797606,13.26526563,24.12247014,23.99314591,14.26958701,3.965843241,0.008304022,0.009350021,0.2,0.3,1,1.000139496,1.5,1.8,1.4,1,1.000052343,114.1151468,107.5335277,15.89714101,13.87202722,2.025113798,0.139307896,0.121561665,0.017746231,2187.745744,336,1
CITY OF CHICAGO:WARD 47 PRECINCT 02,CITY OF CHICAGO:WARD 47 PRECINCT 02,CITY OF CHICAGO:Ward 47 Precinct 02,,,,,,,,,,0.725247432,0.140075561,0.039855005,0.076813078,0.022298013,0.001201421,0.6426,0.3037,0.6963,0.4013,0.2931,0.0076,0.0016,0.2662,0.077051974,0.038046617,0.183745784,0.385129285,0.108009756,0.099188681,0.061530717,0.039489788,0.007807398,0.050011073,0.008275425,0.001420132,0.002021842,0.017426364,0.016185879,0.018087778,0.042316628,0.006396735,0.12258447,0.1341636,0.117151201,0.109067242,0.080478247,0.127678239,0.146735145,47002,0.228419931,0.455445545,202,0.142118863,387,0.671428571,700,36,92309,315.6100492,1.027376791,0.698958042,0.815330151,1.136427601,0.898318482,0.919523146,0.877479883,0.455765884,0.898318482,complete,CITY OF CHICAGO,Ward 47 Precinct 02,1,0,0,,0,0,0,653,435,290,186,140,93,0.08648,18.37463216,0,0.46818,26.78380147,0,0.43382,26.26834368,0,0.00866,11.02984368,0,0.00088,5.245217808,0,0.00168,6.350953364,0,0.0003,2.982999908,0,CITY OF CHICAGO:WARD 47 PRECINCT 02,CITY OF CHICAGO:WARD 47 PRECINCT 02,CITY OF CHICAGO:WARD 47 PRECINCT 02,1.2,29.29795905,13.30313227,13.30313227,13.30313227,13.30313227,2.093189804,13.30313227,2.093189804,15.58478797,22.6598425,22.7506823,10.39707033,4.490202728,5.56957749,2.573920317,18.16745484,26.44645606,26.03255402,10.92696861,5.059090694,6.23022766,2.950571314,13.26557345,24.54625376,26.17492703,13.68607312,4.202465988,0.002822818,0.00448132,0.2,0.3,1,1.000172928,1.5,1.8,1.4,1,1.000635693,348.9292569,334.6849957,25.72168578,14.63729678,11.084389,0.073716048,0.041949182,0.031766866,1740.223224,0,0.236708042
CITY OF CHICAGO:WARD 47 PRECINCT 05,CITY OF CHICAGO:WARD 47 PRECINCT 05,CITY OF CHICAGO:Ward 47 Precinct 05,,,,,,,,,,0.666584681,0.120742447,0.072422322,0.129249424,0.013845971,0.002246661,0.462,0.1293,0.8707,0.3241,0.3926,0.012,0.0521,0.1787,0.073983332,0.027770731,0.175858892,0.385631755,0.132652934,0.070688495,0.065603124,0.056903911,0.010906826,0.083706657,0.094531821,0.027730268,0.037874067,0.021677437,0.021679996,1.32E-09,0.066849329,0.012613283,0.023465916,0.113380886,0.204592102,0.077865118,0.089756573,0.038591703,0.085684844,47005,0.104371751,0.31884058,276,0.359605911,609,0.78388998,1018,36.3,74536,397.9301844,0.49890993,-0.139574298,1.578660768,1.49420279,0.966024881,0.858049797,1.110147075,0.563578495,0.966024881,complete,CITY OF CHICAGO,Ward 47 Precinct 05,1,0,0,,0,0,0,1019,679,453,196,147,98,0.0871,18.35455336,125,0.46828,26.80171946,182,0.43372,26.31149737,179,0.00816,10.97493356,75,0.00074,5.135981634,35,0.00168,6.310540336,43,0.00032,2.997091055,20,CITY OF CHICAGO:WARD 47 PRECINCT 05,CITY OF CHICAGO:WARD 47 PRECINCT 05,CITY OF CHICAGO:WARD 47 PRECINCT 05,1.2,26.96748133,13.83582811,13.83582811,13.83582811,13.83582811,1.926689053,13.83582811,1.926689053,15.58429108,22.65895478,22.74995789,10.39925132,4.490109319,5.571653846,2.577083075,18.16580279,26.44373431,26.0302253,10.92884152,5.058813889,6.232237659,2.953667714,13.26507656,24.54536605,26.17420262,13.6882541,4.202372579,0.004899174,0.007644077,0.2,0.3,1,1.000277738,1.5,1.8,1.4,1,1.000264393,593.114351,515.8859215,148.8964127,106.8841471,42.01226559,0.251041663,0.180208331,0.070833332,2842.392935,679,0.999999997
CITY OF CHICAGO:WARD 47 PRECINCT 06,CITY OF CHICAGO:WARD 47 PRECINCT 06,CITY OF CHICAGO:Ward 47 Precinct 06,,,,,,,,,,0.642621722,0.120080663,0.070356097,0.141371992,0.018356167,0.003918421,0.6466,0.2884,0.7116,0.3761,0.3768,0.0089,0.0103,0.2107,0.105751045,0.01495132,0.179767825,0.297357314,0.202521378,0.100568816,0.046770069,0.035429207,0.016883024,0.074100489,0.049507736,0.004266212,0.037535648,0.026467839,0.008786073,1.17E-09,0.056950218,0.021217876,0.043495015,0.124466374,0.234555592,0.055254556,0.098364081,0.070950102,0.094082189,47006,0.183342881,0.210084034,238,0.382524272,515,0.789221557,835,37.8,80671,368.8060932,0.835340704,-0.807162632,1.65909906,1.511164217,0.881986173,0.799610337,1.053883917,0.580976123,0.881986173,complete,CITY OF CHICAGO,Ward 47 Precinct 06,1,0,0,,0,0,0,735,490,327,207,156,104,0.08956,18.40942304,90,0.46936,26.74487669,131,0.43118,26.27054294,129,0.00744,11.08758438,54,0.0006,5.170068522,25,0.0016,6.29043453,31,0.00026,3.007868703,15,CITY OF CHICAGO:WARD 47 PRECINCT 06,CITY OF CHICAGO:WARD 47 PRECINCT 06,CITY OF CHICAGO:WARD 47 PRECINCT 06,1.2,29.88086603,13.16989258,13.16989258,13.16989258,13.16989258,2.134835536,13.16989258,2.134835536,15.58417621,22.63993917,22.65284231,10.42432945,4.479573729,5.571866503,2.577628827,18.18978019,26.45918124,25.95050671,10.971469,5.052631128,6.233995886,2.955759037,13.26496169,24.52635044,26.07708704,13.71333224,4.191836989,0.00511183,0.00818983,0.2,0.3,1,1.000407642,1.5,1.8,1.4,1,1.000248681,286.60711,249.2884764,71.95032605,51.64898939,20.30133666,0.251041665,0.180208333,0.070833332,1705.935597,490,1
CITY OF CHICAGO:WARD 48 PRECINCT 02,CITY OF CHICAGO:WARD 48 PRECINCT 02,CITY OF CHICAGO:Ward 48 Precinct 02,,,,,,,,,,0.524633749,0.079893467,0.126497984,0.247669728,0.01731025,2.37E-10,0.2801,0.4145,0.5855,0.2604,0.3507,0.005,0.188,0.1846,0.027855147,0.380222773,0.263231156,0.073816148,0.040389971,0.044568244,0.05013927,0.079387177,0.040389964,0.128440347,0.041284401,0.032110095,0.036697246,0.036697243,0.013761466,0.027522932,0.013761466,0.091743099,0.059633021,0.14678897,0.12385319,0.07339448,0.027522935,0.082568791,0.064220171,48002,0.493100537,0.563636364,110,-0.011363636,176,0.734265734,286,28.8,61875,124.520349,2.15496229,1.363073733,0.276641103,1.336332422,1.094920268,1.282752387,0.893698011,0.882590481,1.094920268,complete,CITY OF CHICAGO,Ward 48 Precinct 02,1,0,0,,0,0,0,309,206,137,98,74,49,0.05254,16.42888372,34,0.19612,22.47202589,46,0.74202,30.20619893,62,0.00346,9.52906795,20,0.00318,9.297058462,19,0.00246,6.334170376,13,0.00022,3.125674614,6,CITY OF CHICAGO:WARD 48 PRECINCT 02,CITY OF CHICAGO:WARD 48 PRECINCT 02,CITY OF CHICAGO:WARD 48 PRECINCT 02,1.2,22.92303626,14.76029912,14.76029912,14.76029912,14.76029912,1.637734072,14.76029912,1.637734072,14.3975043,18.17913461,24.92965425,8.6921843,7.594318205,5.575800403,2.583849403,16.18748041,22.02873669,29.76814543,9.379210705,9.155230004,6.28523506,3.009284887,12.07828978,20.06554588,28.35389898,11.98118709,7.306581465,0.00904573,0.014410406,0.2,0.3,1,1.014378169,1.5,1.8,1.4,1,1.000331602,38.6774361,36.63060277,4.275354298,3.114135969,1.16121833,0.110538721,0.080515574,0.030023146,362.9227151,206,0.99999985
CITY OF CHICAGO:WARD 48 PRECINCT 03,CITY OF CHICAGO:WARD 48 PRECINCT 03,CITY OF CHICAGO:Ward 48 Precinct 03,,,,,,,,,,0.472845026,0.143584212,0.212578016,0.166577827,0.015423083,0.00306252,0.4876,0.1557,0.8443,0.387,0.3679,0.0056,0.06,0.1557,0.070592077,0.042168997,0.279813701,0.238590443,0.09527809,0.102409078,0.096212696,0.054310599,0.020624317,0.077034966,0.08215671,0.038228751,0.042918696,0.026256827,0.03798784,0.079290192,0.039578673,0.049169828,0.077564296,0.135312442,0.141097268,0.045955999,0.032904665,0.047497283,0.047045563,48003,0.23483683,0.079812207,213,0.113043478,230,0.795652174,460,36,53530,211.2982532,1.054713899,-1.606819804,0.713282089,1.531622036,0.389056374,0.423199555,0.447072881,0.969638958,0.389056374,complete,CITY OF CHICAGO,Ward 48 Precinct 03,1,0,0,,0,0,0,483,322,215,184,138,92,0.0889,18.35769499,59,0.46592,26.7351504,86,0.4346,26.30751871,85,0.00786,11.06927459,36,0.00068,5.208025144,17,0.00176,6.348166252,20,0.00028,3.036784267,10,CITY OF CHICAGO:WARD 48 PRECINCT 03,CITY OF CHICAGO:WARD 48 PRECINCT 03,CITY OF CHICAGO:WARD 48 PRECINCT 03,1.2,50.33519327,8.494484172,8.494484172,8.494484172,8.494484172,3.596192935,8.494484172,3.596192935,15.58393736,22.65832284,22.74944219,10.41014065,4.490042822,5.57639131,2.581595102,18.1614032,26.43666046,26.02396622,10.93889768,5.057748377,6.236721318,2.957925937,13.26472284,24.54473411,26.17368692,13.69914344,4.202306082,0.009636637,0.012156105,0.2,0.3,1,1.002170401,1.5,1.8,1.4,1,1.000319608,201.9950768,190.8006232,27.57192157,21.92610904,5.645812536,0.136497988,0.10854774,0.027950248,1484.467619,322,1
CITY OF CHICAGO:WARD 48 PRECINCT 04,CITY OF CHICAGO:WARD 48 PRECINCT 04,CITY OF CHICAGO:Ward 48 Precinct 04,,,,,,,,,,0.556649334,0.155132126,0.156714512,0.132713924,0.019999688,0.002543108,0.4594,0.3271,0.6729,0.3344,0.4775,0.0303,0.0308,0.1046,0.035965887,0.0567077,0.090777311,0.183302396,0.087189768,0.178071144,0.161717873,0.069022453,0.137245467,0.115918026,0.085547335,0.077379532,0.076529098,0.041328327,0.019259023,0.046599993,0.041027131,0.023697961,0.021584116,0.125375144,0.099488382,0.110428306,0.05915768,0.011213874,0.045466072,48004,0.356888962,0.3203125,256,0.126934985,323,0.811394892,509,54.4,44563,230.9124371,1.574677247,-0.130539103,0.762038154,1.581704584,0.865706311,0.946970221,0.828719898,0.643815448,0.865706311,complete,CITY OF CHICAGO,Ward 48 Precinct 04,1,0,0,,0,0,0,533,355,237,166,125,83,0.11204,18.98752678,67,0.53446,27.14104586,96,0.338,24.42320171,87,0.01254,12.10160426,43,0.0008,4.971572641,18,0.00182,6.32537845,22,0.00034,3.075889659,11,CITY OF CHICAGO:WARD 48 PRECINCT 04,CITY OF CHICAGO:WARD 48 PRECINCT 04,CITY OF CHICAGO:WARD 48 PRECINCT 04,1.2,30.46976045,13.03528429,13.03528429,13.03528429,13.03528429,2.17690904,13.03528429,2.17690904,15.58425826,22.23566244,20.56857767,10.97609795,4.253538266,5.574079828,2.578879436,18.72007595,26.80073511,24.19443316,11.92213312,4.914779263,6.270183072,2.990983506,13.26504373,24.12207371,23.9928224,14.26510073,3.965801526,0.007325155,0.009440438,0.2,0.3,1,1.000305154,1.5,1.8,1.4,1,1.000094105,112.9759985,105.7849381,17.82221652,14.6507681,3.171448424,0.157752237,0.129680359,0.028071878,1414.391135,355,1
