JoinField,JoinField2,JoinFieldAlt,Spanish,Polish,Indian_langs,Tagalog,Chinese,Ukranian,Arabic,Korean,Russian,V_20_VAP_White_pct,V_20_VAP_Hispanic_pct,V_20_VAP_Black_pct,V_20_VAP_Asian_pct,V_20_VAP_Native_pct,V_20_VAP_Pacific_pct,bach_pct,owner_pct,renter_pct,drive_pct,transit_pct,walk_pct,bike_pct,wfh_pct,X_22_2022_Age_Age_0_9_pct,X_22_2022_Age_Age_10_19_pct,X_22_2022_Age_Age_20_29_pct,X_22_2022_Age_Age_30_39_pct,X_22_2022_Age_Age_40_49_pct,X_22_2022_Age_Age_50_59_pct,X_22_2022_Age_Age_60_69_pct,X_22_2022_Age_Age_70_79_pct,X_22_2022_Age_Age_O79_pct,X_22_2022_Household_Income_U10K_pct,X_22_2022_Household_Income_10_15K_pct,X_22_2022_Household_Income_15_20K_pct,X_22_2022_Household_Income_20_25K_pct,X_22_2022_Household_Income_25_30K_pct,X_22_2022_Household_Income_30_35K_pct,X_22_2022_Household_Income_35_40K_pct,X_22_2022_Household_Income_40_45K_pct,X_22_2022_Household_Income_45_50K_pct,X_22_2022_Household_Income_50_60K_pct,X_22_2022_Household_Income_60_75K_pct,X_22_2022_Household_Income_75_100K_pct,X_22_2022_Household_Income_100_125K_pct,X_22_2022_Household_Income_125_150K_pct,X_22_2022_Household_Income_150_200K_pct,X_22_2022_Household_Income_O200K_pct,ward_preci,20Primary,Kaegi_margin,Assessor_tot_vote,Harris3_margin,SA_tot_vote,yes_margin,tot_union,median_voting_age,median_household_income,Pres_tot,Dem_Pres_tot,20Primary_std,Kaegi_margin_std,Harris3_margin_std,yes_margin_std,prog_score_v1_recency,prog_score_v2_equal,prog_score_v3_recent_heavy,prog_score_predicted,prog_score_imputed,imputation_method,jurisdiction,precinct_name,in_chicago,in_evanston,in_skokie,township,in_cook,in_lake,in_mchenry,estimated_turnout_high,estimated_turnout,estimated_turnout_low,estimated_turnout_high_old,estimated_turnout_old,estimated_turnout_low_old,win_prob_Fine,median_pct_Fine,median_votes_Fine,win_prob_Biss,median_pct_Biss,median_votes_Biss,win_prob_Abughazaleh,median_pct_Abughazaleh,median_votes_Abughazaleh,win_prob_Simmons,median_pct_Simmons,median_votes_Simmons,win_prob_Amiwala,median_pct_Amiwala,median_votes_Amiwala,win_prob_Andrew,median_pct_Andrew,median_votes_Andrew,win_prob_Huynh,median_pct_Huynh,median_votes_Huynh,JoinField_norm,JoinField2_norm,JoinFieldAlt_norm,border_uncertainty_mult,exp_Fine,exp_Biss,exp_Abughazaleh,exp_Simmons,exp_Amiwala,exp_Andrew,exp_Huynh,exp_Others,adjusted_Fine,adjusted_Biss,adjusted_Abughazaleh,adjusted_Simmons,adjusted_Amiwala,adjusted_Andrew,adjusted_Huynh,final_Fine,final_Biss,final_Abughazaleh,final_Simmons,final_Amiwala,final_Andrew,final_Huynh,raw_Fine,raw_Biss,raw_Abughazaleh,raw_Simmons,raw_Amiwala,raw_Andrew,raw_Huynh,outside_chicago_weight,evanston_weight,chicago_weight,geo_boost_Biss_evanston,geo_boost_Abughazaleh_chicago,geo_boost_Simmons_chicago,geo_boost_Huynh_chicago,geo_boost_Fine_outside_chicago,geo_boost_Amiwala_niles,tot_cohabitating_couples,straight_cohabitating,lgbt_cohabitating,mlm_cohabitating,wlw_cohabitating,lgbt_pct,mlm_pct,wlw_pct,tot_pop,original_estimated_turnout,area_adjustment_factor,sd_weight_7,sd_weight_8,sd_weight_9,sd_outside_flag
COOK:8000075,COOK:8000075,COOK:Maine Precinct 75,,,,,,,,,,0.74577465,0.052997965,0.005688893,0.184219648,0.003801352,0.002827853,0.2929,0.9996,0.0004,0.9453,0.006,0.0,0.0,0.0487,0.088575397,0.123136865,0.067607574,0.135035154,0.096495252,0.227669134,0.05671094,0.125093582,0.0796761,3.85e-05,0.0244545,1.42e-05,2.03e-06,0.000134683,6.08e-06,8.1e-06,0.124711778,0.03179764,0.261805768,0.046526469,0.061755388,0.171752058,0.093081208,0.095762046,0.088149572,,-0.104847854,0.218390805,87.0,-0.621052632,95.0,0.2,350.0,53.3,79251,638,289,-0.392402042,-0.756172566,-1.863230131,-0.363335275,-0.990867813,-0.843785004,-1.194756838,-0.863069571,-0.990867813,complete,COOK,Maine Precinct 75,0,0,0,Maine,1,0,0,227,151,101,146,110,73,0.13342,20.155100693844517,30,0.66046,28.670518107078426,43,0.19514,21.862199194548438,33,0.00472,9.19950965864538,14,0.00162,6.337125611785082,10,0.00442,9.01714125414995,14,0.00022,1.882865156669717,3,COOK:8000075,COOK:8000075,COOK:MAINE PRECINCT 75,1.0,88.60922661,0.843349318,0.843349318,0.843349318,0.843349318,6.330677484,0.843349318,0.843349318,16.21340957685942,22.63638454609166,16.855209941711312,7.441623255795593,4.839532218454661,7.111536708599568,1.295418013263556,20.445026525323534,29.015086563588685,22.204956175224083,9.262745580698628,6.408145995249616,9.110942998802107,1.9117793823609333,16.217216704604798,19.39169920061064,17.803004182599054,4.8173163892740485,3.0675958036863933,6.329688596302819,0.8058422606705278,1.0,0.3,0.2,1.00001185,1.029852505,1.047764009,1.023882004,1.376117996,1.334692772,257.0253261,257.0253261,1.041227644,0.416460602,0.624767042,0.00405107,0.00162031,0.002430761,1019.55,151,1.0,0.0,0.0,0.0,True
COOK:8000076,COOK:8000076,COOK:Maine Precinct 76,,,,,,,,,,0.622363287,0.067430807,0.015674499,0.289841953,0.009417659,0.001563767,0.371,0.5307,0.4693,0.7258,0.0727,0.0,0.0133,0.1871,0.075977023,0.148741917,0.070334917,0.110902642,0.118177222,0.190811135,0.186599582,0.039470946,0.058984616,0.006671436,0.069161568,0.003367631,0.003347613,0.003376937,0.065908095,0.003311047,0.010013185,0.003344171,0.026404892,0.046458576,0.313032958,0.026525989,0.174632203,0.181254325,0.063189373,,-0.027736002,0.132075472,53.0,-0.084745763,59.0,0.272727273,242.0,53.5,95656,391,208,-0.063892116,-1.286008346,0.019086344,-0.131966897,-0.357397408,-0.365695254,-0.280441088,-0.389488566,-0.357397408,complete,COOK,Maine Precinct 76,0,0,0,Maine,1,0,0,162,108,72,102,77,51,0.05932,18.37190021132304,20,0.83744,32.2174455131738,35,0.09694,20.532076209277754,22,0.00334,9.597574752294413,10,0.00074,6.078724339888207,7,0.002,8.314396097330977,9,0.00022,2.1241884547697314,2,COOK:8000076,COOK:8000076,COOK:MAINE PRECINCT 76,1.0,79.02986602,2.553975495,2.553975495,2.553975495,2.553975495,5.646281009,2.553975495,2.553975495,15.612161548579442,26.45349670045627,16.66319563832017,8.031187001549924,4.843591315229451,6.913863801811511,1.5202794781038897,18.593271953766298,32.550361318134534,20.766857827482077,9.688801414986386,6.207550796589054,8.435205009993991,2.116634900295251,15.615968676324822,23.20881135497525,17.61098987920791,5.406880135028379,3.0716549004611844,6.132015689514761,1.0307037255108615,1.0,0.3,0.2,1.000015382,1.000281702,1.000450723,1.000225361,1.399774639,1.121828187,180.8658479,180.6664174,0.997599844,0.59873879,0.398861054,0.005515689,0.003310403,0.002205287,699.99,108,1.0,0.0,0.0,0.0,True
COOK:8000008,COOK:8000008,COOK:Maine Precinct 8,,,,,,,,,,0.815976849,0.075938075,0.015193113,0.088793516,0.0099313,1.87e-06,0.3389,0.6919,0.3081,0.6823,0.1152,0.0,0.008,0.1944,0.144013392,0.114983115,0.078783836,0.113122916,0.143031621,0.168685711,0.106371107,0.063335059,0.06767324,0.044019848,0.033315065,0.032118716,0.045205344,0.007134804,0.021418653,0.015503394,0.032131498,0.013094952,0.022613715,0.104693523,0.12020317,0.133297189,0.067864876,0.089302559,0.218082692,,-0.071589327,,,-0.514563107,206.0,,,51.3,101603,1071,587,-0.250714922,,-1.489475852,,,,,-0.568634284,-0.568634284,demographic_only,COOK,Maine Precinct 8,0,0,0,Maine,1,0,0,459,306,204,245,184,123,0.13594,20.152802538903313,62,0.66156,28.713460928517815,88,0.19218,21.92508191144289,67,0.00446,9.15163034320536,28,0.0012,6.35059525533345,19,0.00456,9.026235144637432,28,0.0001,1.9520739639862714,6,COOK:8000008,COOK:8000008,COOK:MAINE PRECINCT 8,1.0,83.50750924,1.754384162,1.754384162,1.754384162,1.754384162,5.966185788,1.754384162,1.754384162,16.21470464062977,22.63957687479345,16.853871709343235,7.442953095731907,4.835015409601847,7.1108588063593245,1.295667427011727,20.4468902123021,29.019581220380292,22.20330987042947,9.26456359629453,6.402128229059787,9.110087293317614,1.9121227994637886,16.21851176837515,19.394891529312428,17.801665950230976,4.818646229210363,3.0630789948335795,6.329010694062575,0.8060916744186988,1.0,0.3,0.2,1.000000032,1.00643678,1.010298848,1.005149424,1.394850576,1.001153122,330.9338636,330.3002363,2.484440578,1.447780888,1.03665969,0.007507363,0.004374835,0.003132528,1885.86,306,0.999541192,0.0,0.0,0.0,True
COOK:8000083,COOK:8000083,COOK:Maine Precinct 83,,,,,,,,,,0.85470422,0.040157223,0.01296416,0.082743974,0.004730736,5.68e-07,0.4621,0.8179,0.1821,0.767,0.0655,0.0,0.0001,0.1436,0.110784699,0.044807032,0.052596204,0.158360299,0.079773777,0.247505814,0.158405766,0.089385302,0.058381106,2.64e-05,0.07182338,2.21e-05,0.021316826,2.61e-06,0.034577914,0.016039924,0.010802799,0.024024102,0.026669265,0.02674978,0.104022614,0.111888444,0.053442178,0.077452669,0.421138951,,-0.313653305,0.44,75.0,-0.586206897,87.0,0.023809524,336.0,54.6,149341,539,268,-1.281949646,0.604147513,-1.740929439,-0.923852714,-0.881544051,-0.835646071,-1.062600724,-0.630308431,-0.881544051,complete,COOK,Maine Precinct 83,0,0,0,Maine,1,0,0,210,140,93,121,91,61,0.13582,20.19210121973231,28,0.65964,28.693525734913916,40,0.19434,21.85276125893903,31,0.00392,9.139818669096034,13,0.00172,6.37047466623411,9,0.00438,8.930773093169718,13,0.00018,1.9480806289142671,3,COOK:8000083,COOK:8000083,COOK:MAINE PRECINCT 83,1.0,87.64332445,1.015834475,1.015834475,1.015834475,1.015834475,6.2616687,1.015834475,1.015834475,16.214804396571886,22.63980610208389,16.85382676637878,7.442996176464039,4.834728649636805,7.110841581925079,1.295691457790595,20.447008044935252,29.019872393639744,22.20323260060919,9.264616588568206,6.401741652479674,9.11005815488364,1.9121537861318996,16.218611524317264,19.39512075660287,17.801621007266522,4.818689309942495,3.062792234868537,6.32899346962833,0.8061157051975666,1.0,0.3,0.2,1.000000124,1.016458962,1.02633434,1.01316717,1.38683283,1.003910822,193.7226896,193.3265287,1.584643677,1.320536398,0.26410728,0.008179959,0.006816633,0.001363327,1102.09,140,1.0,0.0,0.0,0.0,True
COOK:8100013,COOK:8100013,COOK:New Trier Precinct 13,,,,,,,,,,0.740487699,0.039346309,0.030336363,0.173279786,0.010345591,0.004825952,0.5721,0.9607,0.0393,0.7278,0.0748,0.0,0.0038,0.193,0.103290438,0.170400882,0.018476358,0.08827853,0.136628293,0.169932185,0.138051338,0.132555259,0.042386717,0.050733082,0.03511721,0.001312786,0.01174364,0.011724596,1.22e-05,0.006530238,0.020836429,3.75e-06,0.075443245,0.032547936,0.054684502,0.075556554,0.037807476,0.191412481,0.394533871,,-0.212569888,0.233009709,206.0,-0.13,200.0,0.181058496,718.0,55.4,172451,1084,724,-0.851316676,-0.666436269,-0.139745849,-0.42359417,-0.449116158,-0.520273241,-0.37301068,-0.406693015,-0.449116158,complete,COOK,New Trier Precinct 13,0,0,0,New Trier,1,0,0,566,377,251,272,204,136,0.0592,18.391154378845545,69,0.83708,32.25109294270371,122,0.09752,20.408051385515424,77,0.00314,9.589686837233643,36,0.00086,6.111743734853501,23,0.00206,8.300914407531563,31,0.00014,2.0828668989615204,8,COOK:8100013,COOK:8100013,COOK:NEW TRIER PRECINCT 13,1.0,81.18392964,2.169315414,2.169315414,2.169315414,2.169315414,5.800177872,2.169315414,2.169315414,15.664291854678984,26.500335534228437,16.635616488866567,8.03209384284942,4.817133207217696,6.897528791723009,1.5190731055280728,18.651731186261323,32.5983885171878,20.72307747964322,9.68726727543634,6.1724172601405725,8.4114097043117,2.114391798266655,15.668098982424365,23.255650188747417,17.58341072975431,5.407786976327877,3.0451967924494285,6.1156806794262595,1.0294973529350446,1.0,0.3,0.2,1.021766164,1.000009244,1.00001479,1.000007395,1.399992605,1.302035453,466.860668,466.250252,3.584820861,1.788847236,1.795973624,0.007678567,0.003831651,0.003846916,1845.95,377,1.0,0.0,0.0,0.0,True
COOK:8100017,COOK:8100017,COOK:New Trier Precinct 17,,,,,,,,,,0.724235422,0.031493356,0.006527236,0.221455611,0.007601912,0.003252886,0.5118,0.7231,0.2769,0.5747,0.0869,0.0,0.0641,0.1969,0.156957511,0.133831562,0.030931547,0.061874932,0.139221391,0.160121111,0.111366623,0.13452806,0.071167264,0.026061934,0.0,8.83e-06,0.014889042,0.027922731,0.063268428,0.024190577,0.003737741,0.001869818,0.057721321,0.083743863,0.080193393,0.102399091,0.081965968,0.14145555,0.290571719,,-0.387113645,0.524324324,185.0,-0.119170984,193.0,0.2141527,537.0,56.1,129268,734,575,-1.594903494,1.121761736,-0.101738439,-0.318311076,-0.073981313,-0.223297818,-0.049669437,-0.030373103,-0.073981313,complete,COOK,New Trier Precinct 17,0,0,0,New Trier,1,0,0,450,300,200,177,133,89,0.05916,18.482735040800648,55,0.8422,32.34031611047413,97,0.09174,20.34279776456112,61,0.0036,9.585116348923844,29,0.00082,6.0913103419746975,18,0.00234,8.240559351118323,25,0.00014,2.1080697533368458,6,COOK:8100017,COOK:8100017,COOK:NEW TRIER PRECINCT 17,1.0,69.80910063,4.20056584,4.20056584,4.20056584,4.20056584,4.987504332,4.20056584,4.20056584,15.752249587486801,26.574098823366864,16.591232323346322,8.02981220504908,4.78276341483429,6.870955333146435,1.5163735794119009,18.74928783980527,32.67104769232754,20.65092751698544,9.679508081406812,6.126052534931144,8.372179825623482,2.109679730167894,15.756056715232182,23.329413477885844,17.539026564234064,5.405505338527536,3.010827000066022,6.0891072208496855,1.0267978268188727,1.0,0.3,0.2,2.030371866,1.000016796,1.000026874,1.000013437,1.399986563,1.210994055,523.8409198,523.0112903,3.318070015,2.48835086,0.829719155,0.006334118,0.004750203,0.001583914,1859.76,300,1.0,0.0,0.0,0.0,True
COOK:8100018,COOK:8100018,COOK:New Trier Precinct 18,,,,,,,,,,0.889706329,0.04113892,0.004429163,0.047079166,0.008817986,0.00293409,0.6505,0.9806,0.0194,0.4188,0.1524,0.0001,0.0127,0.3912,0.099205909,0.131840361,0.024793026,0.075410191,0.065513059,0.188023886,0.125028142,0.138316702,0.151868724,2.86e-05,7.69e-05,0.000196955,0.013338347,0.02930572,0.010674607,0.008003381,0.029275525,0.015988956,0.0372755,0.018650718,0.085265403,0.050641957,0.010809907,0.151883223,0.538584273,,-0.370446923,0.378151261,119.0,-0.179487179,117.0,-0.167037862,449.0,61.3,207164,567,423,-1.523900354,0.224496833,-0.313434716,-1.530998402,-0.664912596,-0.78595916,-0.570407707,-0.226539772,-0.664912596,complete,COOK,New Trier Precinct 18,0,0,0,New Trier,1,0,0,330,220,147,139,105,70,0.14948,21.046314377220384,46,0.68848,29.39237161461484,65,0.154,21.140091001212088,47,0.00412,9.050263762107596,20,0.00084,5.890448095672726,13,0.00288,8.55003358709752,19,0.0002,1.8822855555091493,4,COOK:8100018,COOK:8100018,COOK:NEW TRIER PRECINCT 18,1.0,85.04286637,1.480209068,1.480209068,1.480209068,1.480209068,6.075879227,1.480209068,1.480209068,17.01180082467456,23.31786579157453,16.445548266536218,7.431315879244771,4.503213024864067,6.866900799174855,1.2721606096384168,21.36269277252108,29.752191465033263,21.503163141414163,9.20646393311769,5.93407810796595,8.729881626812249,1.8702121743832043,17.01560795241994,20.07318044609351,17.39334250742396,4.807009012723227,2.7312766100958,6.085052686878106,0.7825848570453886,1.0,0.3,0.2,1.254226581,1.000008419,1.000013471,1.000006736,1.399993264,1.003335743,86.86817729,86.68248741,0.836865155,0.372220225,0.46464493,0.009633737,0.004284886,0.005348851,406.34,0,0.298714524,0.0,0.0,0.0,True
COOK:8100021,COOK:8100021,COOK:New Trier Precinct 21,,,,,,,,,,0.698037563,0.040442623,0.018152551,0.221938771,0.006608203,1.13e-06,0.5638,0.8561,0.1439,0.5338,0.2345,0.009,0.0348,0.1544,0.123685278,0.150426889,0.032315821,0.062801189,0.141080367,0.178988885,0.112494736,0.11059325,0.087613584,0.025953585,1.31e-06,0.004348193,0.012971061,0.020206676,0.046136065,0.020185234,0.008671533,0.005777398,0.056294616,0.059102332,0.148635564,0.080855776,0.09236073,0.102432802,0.316067124,,-0.292833884,0.432692308,208.0,0.034782609,230.0,0.392265193,543.0,55.6,127940,823,616,-1.193255284,0.559290168,0.438604043,0.248320905,0.176425891,0.013239958,0.261498708,-0.018313586,0.176425891,complete,COOK,New Trier Precinct 21,0,0,0,New Trier,1,0,0,482,321,214,201,151,101,0.05864,18.39594711179609,59,0.84006,32.25432995371465,104,0.09432,20.41813439307882,66,0.00362,9.644103966818149,31,0.00096,6.099586723698152,20,0.00224,8.270303675843673,27,0.00016,2.1670959434293255,7,COOK:8100021,COOK:8100021,COOK:NEW TRIER PRECINCT 21,1.0,59.62057049,6.372051583,6.372051583,6.372051583,6.372051583,4.259585797,6.372051583,4.259585797,15.688960953039738,26.520261492979596,16.62345150191504,8.030927916675743,4.808964647042515,6.890201595942789,1.5182161413928021,18.678975759062467,32.61759455585436,20.703045025638836,9.684376963279224,6.161249742326016,8.400510309320437,2.1129308657662667,15.692768080785118,23.275576147498576,17.57124574280278,5.4066210501542,3.0370282322742477,6.108353483646039,1.028640388799774,1.0,0.3,0.2,1.294180298,1.000008395,1.000013431,1.000006716,1.399993284,1.179238932,337.5885765,336.8667782,2.13174879,1.258861533,0.872887258,0.006314635,0.003728981,0.002585654,1261.19,321,1.0,0.0,0.0,0.0,True
COOK:8100024,COOK:8100024,COOK:New Trier Precinct 24,,,,,,,,,,0.54472038,0.102775234,0.016027099,0.334459269,0.007343196,0.002669347,0.4911,0.9092,0.0908,0.6753,0.1271,0.0,0.0135,0.154,0.135993106,0.117230382,0.069110306,0.116508031,0.142288999,0.114861559,0.125711416,0.134816946,0.043479255,0.027859913,1.41e-05,0.041735603,7.96e-06,0.024751311,0.040188165,0.05410412,0.010895892,0.012370806,0.088136121,0.044842649,0.058910379,0.100565631,0.102077242,0.125348876,0.268191193,,-0.128706306,0.295918367,196.0,-0.254125413,303.0,0.478411054,579.0,52.6,123910,924,661,-0.494043205,-0.28027941,-0.575398128,0.522378041,-0.214971168,-0.206835675,-0.288683658,-0.084290867,-0.214971168,complete,COOK,New Trier Precinct 24,0,0,0,New Trier,1,0,0,516,344,229,238,179,119,0.05936,18.3679841774515,63,0.83662,32.158219914947004,111,0.09792,20.49111743955044,70,0.0032,9.553763161549021,33,0.0007,6.099012289128517,21,0.00208,8.291172553769968,29,0.00012,2.196023588374016,8,COOK:8100024,COOK:8100024,COOK:NEW TRIER PRECINCT 24,1.0,74.92605853,3.286809431,3.286809431,3.286809431,3.286809431,5.353084886,3.286809431,3.286809431,15.61152612296972,26.451958617645197,16.663753761419393,8.030635055689954,4.845703894364364,6.914137139590876,1.5201489396295538,18.592445608092248,32.54835460235181,20.76754572730611,9.688093504892862,6.210231564674997,8.435544922482931,2.1164672914466425,15.6153332507151,23.207273272164176,17.611548002307135,5.40632818916841,3.0737674795960968,6.132289027294126,1.0305731870365256,1.0,0.3,0.2,1.04750709,1.000001718,1.000002749,1.000001374,1.399998626,1.077591951,405.5536201,404.4602615,2.552132726,1.093672537,1.458460188,0.00629296,0.00269674,0.00359622,1539.22,344,0.998810525,0.0,0.0,0.0,True
COOK:8100026,COOK:8100026,COOK:New Trier Precinct 26,,,,,,,,,,0.797672526,0.029572061,0.012105623,0.149335397,0.009109713,0.000467343,0.5617,0.9027,0.0973,0.4681,0.2852,0.0047,0.0073,0.2262,0.133341378,0.175297624,0.024892469,0.063867548,0.159433245,0.193370808,0.102127743,0.095003406,0.052665779,0.006979044,2.34e-05,0.005581618,0.002797629,0.013942209,0.008342699,0.013737886,0.011910913,0.016123793,0.033385939,0.031293494,0.130249636,0.09225799,0.088619189,0.107524818,0.437229718,,-0.325230235,0.588235294,306.0,-0.149295775,355.0,0.138702461,894.0,53.7,170811,1237,893,-1.331269384,1.514071161,-0.207469679,-0.558342067,-0.033372522,-0.145752493,-0.045715959,-0.220019958,-0.033372522,complete,COOK,New Trier Precinct 26,0,0,0,New Trier,1,0,0,698,465,310,147,111,74,0.0577,18.32355244873612,85,0.8373,32.18305360665177,150,0.09766,20.455370543979903,95,0.00352,9.56316453679919,44,0.00098,6.112047839025863,28,0.0027,8.35831058678691,39,0.00014,2.1692447448233394,10,COOK:8100026,COOK:8100026,COOK:NEW TRIER PRECINCT 26,1.0,68.12199403,4.501839467,4.501839467,4.501839467,4.501839467,4.866969167,4.501839467,4.501839467,15.614177927839505,26.45836366438317,16.66147266484489,8.032889367012316,4.83693812785215,6.913025379556673,1.5206976996340913,18.595875725678574,32.556682543556356,20.764715238029435,9.690979019005084,6.199104633356787,8.434155915302428,2.117170146318915,15.617985055584885,23.21367831890215,17.609266905732632,5.4085825004907715,3.0650017130838827,6.131177267259924,1.031121947041063,1.0,0.3,0.2,1.358908584,1.000004806,1.000007689,1.000003845,1.399996155,1.056458916,498.12109,497.1427962,3.146219348,2.013480041,1.132739307,0.006316174,0.00404215,0.002274024,2250.63,457,0.997867485,0.0,0.0,0.0,True
COOK:8100027,COOK:8100027,COOK:New Trier Precinct 27,,,,,,,,,,0.819835261,0.029726055,0.02768026,0.113830959,1.28e-05,0.003951155,0.53,0.9571,0.0429,0.3461,0.164,0.0,0.0185,0.4662,0.141338463,0.226664937,0.024472687,0.072680541,0.12441331,0.202998505,0.098605048,0.062615834,0.046210675,0.016681531,2.83e-05,2.61e-05,0.006250345,0.006257515,0.024988981,0.024972012,0.002115783,0.002114633,0.02911188,0.056280875,0.106146649,0.012679744,0.0583473,0.116594267,0.537404109,,-0.309030085,0.46,200.0,-0.106976744,215.0,0.16838488,582.0,53.2,206960,808,648,-1.262253923,0.72691499,-0.058939399,-0.463912937,-0.144216365,-0.264547817,-0.103094681,-0.148214717,-0.144216365,complete,COOK,New Trier Precinct 27,0,0,0,New Trier,1,0,0,507,338,225,187,141,94,0.05842,18.30930186638824,62,0.837,32.27021119040045,109,0.09802,20.465712169845965,69,0.00338,9.55151062031972,32,0.00074,6.126673893016045,21,0.00228,8.31664740047115,28,0.00016,2.165885181815901,7,COOK:8100027,COOK:8100027,COOK:NEW TRIER PRECINCT 27,1.0,72.49840185,3.72032616,3.72032616,3.72032616,3.72032616,5.179641193,3.72032616,3.72032616,15.614584707248412,26.45943725335945,16.660805142157525,8.033559422734534,4.835259366801541,6.9126636724163095,1.5207555517727602,18.596523779569225,32.55826810807617,20.764014868318718,9.691875894298544,6.19699712361573,8.433747769265375,2.1172556781038274,15.618391834993792,23.21475190787843,17.608599383045267,5.409252556212991,3.063322952033274,6.13081556011956,1.031179799179732,1.0,0.3,0.2,1.605881421,1.00001191,1.000019056,1.000009528,1.399990472,1.045043587,328.8786929,328.8525448,1.393514552,0.07710291,1.316411641,0.004237169,0.000234442,0.004002727,1432.42,34,0.750368563,0.0,0.0,0.0,True
COOK:8100003,COOK:8100003,COOK:New Trier Precinct 3,,,,,,,,,,0.752226613,0.040588805,0.012494634,0.170771931,0.007288609,0.001044279,0.6095,0.8552,0.1448,0.521,0.1426,0.0,0.0502,0.2426,0.107549011,0.121078358,0.037531876,0.065341943,0.133069448,0.164592089,0.125444488,0.166625736,0.078767052,0.028558063,2.06e-05,1.49e-05,0.010086864,0.010104136,0.038685993,0.025252736,0.015113751,0.003405702,0.023566448,0.122701627,0.084095814,0.057376995,0.100892158,0.06086531,0.419258887,,-0.289218623,0.47027027,185.0,-0.135135135,185.0,0.234782609,575.0,57.5,145075,785,598,-1.177853643,0.789957746,-0.157769018,-0.252680833,-0.097577974,-0.199586437,-0.08921449,-0.010739525,-0.097577974,complete,COOK,New Trier Precinct 3,0,0,0,New Trier,1,0,0,468,312,208,178,134,89,0.06254,18.73658136870912,58,0.84538,32.51337094173433,101,0.08626,20.113451751208633,63,0.0029,9.580399850299445,30,0.0009,5.958559728993008,19,0.00194,8.18736444127937,26,8e-05,2.0856025095673787,7,COOK:8100003,COOK:8100003,COOK:NEW TRIER PRECINCT 3,1.0,70.74457186,4.03351486,4.03351486,4.03351486,4.03351486,5.054338982,4.03351486,4.03351486,15.929917710547874,26.726174971698708,16.499853338579737,8.02786494604242,4.70706993266854,6.81640972830633,1.511245792493757,18.94668280270095,32.822610082236814,20.50414352872322,9.667499196872981,6.0247928147706435,8.292293092613866,2.100661703329109,15.933724838293255,23.481489626217687,17.44764757946748,5.403558079520877,2.9351335179002724,6.03456161600958,1.0216700399007288,1.0,0.3,0.2,2.119632028,1.000017698,1.000028317,1.000014158,1.399985842,1.120367434,224.2042852,223.8486737,1.42151561,1.066169945,0.355345665,0.00634027,0.00475535,0.001584919,1156.23,312,1.0,0.0,0.0,0.0,True
COOK:8100031,COOK:8100031,COOK:New Trier Precinct 31,,,,,,,,,,0.84985443,0.038039506,0.019487936,0.077007244,0.004879916,1.79e-07,0.5646,0.8036,0.1964,0.392,0.2429,0.0522,0.0243,0.287,0.13045769,0.191111246,0.041965917,0.107062567,0.097894581,0.188219821,0.13031771,0.070170806,0.042799661,0.015751418,0.111956621,0.035488974,0.027516186,0.033417137,0.011814372,0.027504686,0.01573187,3.28e-05,0.00199442,0.023601337,0.019791714,0.094351081,0.129744352,0.108244513,0.343058543,,-0.287456011,0.549450549,182.0,-0.164319249,213.0,0.196666667,600.0,53.5,140617,788,612,-1.170344608,1.275995897,-0.260198693,-0.373939658,-0.041107174,-0.132121766,-0.06672256,0.016329451,-0.041107174,complete,COOK,New Trier Precinct 31,0,0,0,New Trier,1,0,0,479,319,213,187,141,94,0.05782,18.340289142434006,59,0.83882,32.22661769008411,103,0.09696,20.456835540077567,65,0.00312,9.526838559788589,30,0.00076,6.165433126340917,20,0.00248,8.356270766843002,27,4e-05,2.133993461320283,7,COOK:8100031,COOK:8100031,COOK:NEW TRIER PRECINCT 31,1.0,68.45091907,4.443101957,4.443101957,4.443101957,4.443101957,4.890469184,4.443101957,4.443101957,15.615158406660617,26.460781593561865,16.660455836425545,8.03389991829858,4.833514642833545,6.91250993986821,1.5208862241327374,18.59721053320562,32.5599299481159,20.76352335159437,9.692293933992868,6.194771771372643,8.433535828780633,2.117417854185558,15.618965534405998,23.216096248080845,17.608250077313286,5.409593051777037,3.0615782280652772,6.13066182757146,1.0313104715397092,1.0,0.3,0.2,1.27781244,1.000006446,1.000010313,1.000005156,1.399994844,1.010051035,339.5868789,339.5863884,2.419072097,1.341731707,1.07734039,0.007123574,0.003951071,0.003172503,1508.31,0,0.359001528,0.0,0.0,0.0,True
